Drug_ID,Drug,Y,Scaffold
3246015.0,C[N@@+]1(Cc2ccc(Cl)c(Cl)c2)CCC[C@@H]1c1ccc[n+](Cc2ccc(Cl)c(Cl)c2)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4df50>
11957230.0,CSc1ccc(CCNC(=O)CSc2ccsc2[N+](=O)[O-])cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4dfc0>
6483755.0,COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e030>
3240130.0,COc1ccc(NC(=O)C(c2ccc(OC)cc2)N(C)C(=O)CNC(C)=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e110>
1113554.0,O=C(Nc1ncc(Cc2cc(Cl)ccc2Cl)s1)c1ccc([N+](=O)[O-])cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e180>
221012.0,O=C(c1cc(Br)ccc1O)c1cc(Br)ccc1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e1f0>
3247244.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e260>
1252955.0,O=C(Nc1ccc(F)cc1)c1cc(S(=O)(=O)N2CCCCC2)cs1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e2d0>
16758455.0,CCN1C(=O)[C@H]2CC[C@H]3/C(=N\OC)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e340>
5936209.0,N#C/C(=C\c1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e490>
3234808.0,COCCNc1ncnc2ccc(-c3ccccc3C)cc12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e500>
3234625.0,COc1ccc(Oc2ncc3nc(C)c(=O)n(CCC#N)c3n2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e570>
619850.0,COC(=O)C1=C(C)NC(=O)NC1c1ccsc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e5e0>
3743550.0,COc1cccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e6c0>
275166.0,CC(C)c1ccc(C(O)(C(=O)O)c2ccc(C(C)C)cc2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e730>
694194.0,O=C(OCn1nnc2ccccc2c1=O)c1cccnc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e7a0>
843739.0,CC(C)Cn1c(-c2csc3c2CCCC3)n[nH]c1=S,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e880>
6879735.0,O=C(N/N=C/c1ccccn1)c1ccco1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4e960>
135485048.0,CC/C(O)=C(\C#N)c1nnc2n1CCCCC2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4eb20>
11957233.0,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4eb90>
3233265.0,O=C(c1csnn1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ec00>
16758335.0,CO[C@@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)C/C=C\[C@H]1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ec70>
5771241.0,Cc1ccccc1C(=O)N/C(=C/c1ccc(-c2cccnc2Cl)o1)C(=O)NCCCN1CCN(C)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ece0>
3132665.0,O=C(NC(=S)NNC(=O)c1cccs1)c1ccco1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ed50>
2343.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ee30>
2999101.0,CCc1ccc(C2=Nn3c(nnc3-c3cccs3)SC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4eea0>
3232947.0,NCCn1c(=O)c(CCc2ccccc2)nc2cncnc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ef10>
54693395.0,O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ef80>
3247176.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4eff0>
3234393.0,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OC)nc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f060>
2332063.0,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3ccccc3)nc2o1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f0d0>
3247352.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NC(=O)c1cnccn1)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f290>
2887317.0,O=C(O)Cc1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f370>
2858180.0,Br.COc1ccc2c(c1)nc(SCC(=O)c1ccc(Br)s1)n2C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f3e0>
5013936.0,COC(=O)c1nn(C23CC4CC(CC(C4)C2)C3)c2c1C(=O)N(c1ccc(F)cc1)C2=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f4c0>
2321919.0,Cc1c(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c(=O)n(-c2ccccc2)n1C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f530>
53276.0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f5a0>
6618836.0,CCOc1cc(-c2noc(N)c2C#N)cc(OCC)c1OCC,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f610>
16758811.0,CCOC(=O)CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C=C[C@@H](O)[C@H]32)C1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f680>
6603847.0,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CCC2=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f6f0>
6604260.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f760>
2303144.0,Cc1nc(-c2c(C(F)(F)F)noc2-c2ccc(O)cc2O)cs1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f7d0>
263529.0,O=C1C(=O)c2ccccc2C(O)=C1Cc1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4f8b0>
2974470.0,COc1ccc(F)cc1S(=O)(=O)NC(Cc1ccccc1)C(N)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fae0>
717014.0,CC(C)CNC(=O)c1ccc(COc2ccc(Cl)cc2Cl)o1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fb50>
6876234.0,O=C(N/N=C/C=C/c1ccccc1)c1cc2c(ccc3ccccc32)o1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fbc0>
5347314.0,CCc1ccc(N2CC(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)CC2=O)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fc30>
6876241.0,O=C(N/N=C/c1ccncc1)c1cc2c(ccc3ccccc32)o1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fca0>
5771608.0,Cc1ccc([C@@]2(C)CC/C(=N/N=C3\CC[C@](C)(c4ccc(C)c(C)c4)c4cc(C)c(C)cc43)c3cc(C)c(C)cc32)cc1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fd80>
305.0,C[N+](C)(C)CCO,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fe60>
5098462.0,COC(=O)C(NNc1ccccc1)(NC(=O)c1ccccc1F)C(F)(F)F,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4fed0>
54708207.0,CCCCc1c(O)cc(-c2cccnc2)n(-c2ccc(Cl)cc2)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf4ff40>
2238677.0,CC(C)(C)c1ccc(COC(=O)CNC(=O)CNC(=O)Cc2ccccc2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50040>
5771570.0,CC(C)[C@@H](C)/C=C\[C@@H](C)[C@@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50190>
972980.0,COc1cccc(Nc2nc(-c3ccc(O)cc3)cs2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50200>
3242372.0,CCOc1ccc(OCC)c(NC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50270>
270960.0,O=C(O)CS(=O)(=O)C(c1ccccc1)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf502e0>
3796447.0,CN(C)C=Nc1ccc2nn(-c3ccccc3)nc2c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50350>
5166.0,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50430>
2925182.0,O=C(Nc1cccnc1)c1ccc2snnc2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf504a0>
2474854.0,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50510>
2569635.0,COc1ccc(N2CCN(C(=O)c3ccc(OCc4c(C)noc4C)c(OC)c3)CC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50580>
1478886.0,Nc1nc(Br)c2c(F)cccc2c1-c1ccc(Cl)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf505f0>
9549622.0,Br.COCC(C)NCc1cccc(C)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50660>
3240414.0,CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf506d0>
6604210.0,C[C@H]1CC[C@@]2(NC1)O[C@@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@@H]2C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50740>
3246512.0,COc1ccc([C@H](O)c2ccccn2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf507b0>
2856996.0,O=C1CCCC2=C1C(c1ccc(Cl)cc1)C1C(=O)c3ccccc3C1=N2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50890>
3233805.0,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50900>
2250420.0,O=C(OCc1ccccc1)/C(=C/c1ccc(Cl)cc1)NC(=O)c1ccccc1Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50970>
1983274.0,Cc1cc(C)n(-c2nc3ccccc3c(=O)n2OCc2ccc(Cl)cc2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50b30>
3247378.0,COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50c10>
3239922.0,CCCCNC(=O)CC(=O)Nc1ccccc1C(=O)O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50c80>
5753381.0,Nc1nnc(CC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)s1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50cf0>
716488.0,COc1ccc(C[C@@](C)(N)C(=O)O)cc1OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50d60>
3236121.0,CN(Cc1ccco1)C(=O)C1CCC(=O)N1Cc1ccc(F)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50dd0>
3815521.0,Cc1cc(C)c(S(=O)(=O)NCC23C=CC(O2)C2C(=O)N(c4ccccc4)C(=O)C23)c(C)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50eb0>
11958898.0,CC1CCC(C(C)C)C(OCC(O)CN2CCN(Cc3ccccc3)CC2)C1.Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf50f20>
11957113.0,COc1cc(CNCc2ccccn2)ccc1OCc1ccc(Cl)cc1Cl.Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51000>
824939.0,Cc1cc(OC(=O)c2ccccc2Br)cc(=O)n1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51070>
9551768.0,Cl.NCCCCCc1nnc(SCc2ccc(Cl)cc2Cl)o1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51150>
3234646.0,O=S(=O)(c1ccccc1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf511c0>
5459428.0,CCCCc1c2ccccc2nc2[nH]c3ccccc3c12,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51230>
1005734.0,NC(=S)Nn1c(CCC(=O)O)ccc1-c1ccc(Br)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf512a0>
2997601.0,CCCCn1c(SCc2c(C)noc2C)nc2cc(S(N)(=O)=O)ccc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51380>
268539.0,CN(CCC(=O)O)S(=O)(=O)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51460>
3242156.0,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc2n(C)c1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf514d0>
3234698.0,CN(C)c1ccc(-c2cc(NCc3cccnc3)ncn2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51540>
2118406.0,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)cc2)sc2nc3n(c(=O)c12)CCC3,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51620>
3235291.0,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(C#N)c3)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51690>
3238624.0,CC(=O)Nc1ccc(S(=O)(=O)NCC2CCC(C(=O)N3CCN(c4ccccn4)CC3)CC2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51770>
3244317.0,COCCNC(=O)c1sc2nc(-c3ccccc3)cn2c1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf517e0>
1833.0,COc1ccc2[nH]cc(CCN)c2c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51850>
1337626.0,COc1ccc([N+](=O)[O-])cc1COc1ccc2c(-c3ccccc3)cc(=O)oc2c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf518c0>
3745303.0,COc1cc(-n2ccnc2SC)c(Cl)cc1Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51930>
3234073.0,CN1CCN(c2ncncc2-c2ccccc2Cl)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf519a0>
3234773.0,COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(Oc3ccc(OC)cc3)nc21,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51a10>
1098144.0,Oc1c(CN2CCOCC2)cc(-c2ccccc2)cc1CN1CCOCC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51af0>
3232761.0,N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51c40>
3247333.0,COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)c1ccccc1)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51cb0>
6604552.0,CCCCC[C@H](O)/C=C\[C@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.COC(N)(CO)CO,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51d20>
3245715.0,CCCC(=O)N1CCN(S(=O)(=O)c2cc(Cl)ccc2OC)CC1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51e00>
748196.0,CCc1ccccc1NC(=O)c1ccc(-n2c(C)ccc2C)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51f50>
3235521.0,COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf51fc0>
3567902.0,COC(=O)COc1ccsc1C(=O)OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52030>
1484975.0,Clc1cccc(CSc2nnc(-c3sccc3-n3cccc3)o2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf520a0>
231116.0,Cc1ccc2nc(-c3ccc(NC(=O)c4ccc(N)cc4)c(S(=O)(=O)O)c3)sc2c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52110>
3235011.0,COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52180>
3246060.0,CCN1CCC(O)([C@H](C(=O)O)c2ccccc2)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf521f0>
5167684.0,CCCCN1C(=O)C(C2c3ccccc3C(=O)N2Cc2ccccc2)C(=O)NC1=S,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52260>
1020611.0,COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2ccc(Cl)cc2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf522d0>
448378.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52340>
5328775.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf523b0>
1476083.0,Cn1c(CNS(=O)(=O)c2ccc(F)cc2)n[nH]c1=S,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52420>
886110.0,COc1ccccc1NC(=S)NCCc1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52490>
3246284.0,CS[C@]12C(=O)C[C@]3(C)[C@@H](CC[C@@]3(O)C(=O)CO)[C@@H]1CCC1=CC(=O)CC[C@]12C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52500>
3240186.0,CC1Cc2ccccc2N1C(=O)C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52570>
3233954.0,FC(F)(F)c1cc(CN2CC3(CCNCC3)C2)cc(C(F)(F)F)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52650>
6449251.0,COc1cc2c(cc1OC)/C(=C/C(=O)N1CCOCC1)NC(C)(C)C2.Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf526c0>
1767737.0,CCNC(=S)NNC(=O)c1cc(CC(C)C)nc2ccccc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf527a0>
1477555.0,O=C(Nc1ccnc(-c2cccnc2)n1)c1ccccc1Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52880>
3233747.0,CN(C)c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf528f0>
408043.0,Clc1ccc(Cl)c(SCCCN2CCNCC2)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52960>
9551934.0,CC(Sc1ncnc2ccccc12)C(=O)Nc1ccc2c(c1)OCO2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf529d0>
3247181.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52a40>
1301976.0,CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52ab0>
6604397.0,CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccccc3)[C@H]2SC1(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52b20>
3234184.0,Clc1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52b90>
4221182.0,C=CCN(CC=C)C(=O)C(=O)c1cc(C)n(-c2ccc([N+](=O)[O-])cc2)c1C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52c70>
3235271.0,COCCn1c(=O)c(C)nc2cnc(N3CCNCC3)nc21,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52ce0>
1115489.0,CCOC(=O)C1=C(NC(=S)NC(=O)c2ccccc2)c2ccccc2CC1(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52d50>
646293.0,Cc1ccc2cc(C)c3nnc(SCC(=O)NCc4ccco4)n3c2c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52dc0>
3246016.0,C[N@@+]1(CC[N@@+]2(C)CCC[C@H]2c2cccnc2)CCC[C@@H]1c1cccnc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52e30>
9551249.0,Cc1ccc(S(=O)(=O)c2cc3ccccc3oc2=Nc2ccc3c(c2)OCO3)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52ea0>
2769174.0,CCOC(=O)CSc1cc(CS(=O)c2ccc(Cl)cc2)nc(-c2ccccc2)n1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52f10>
253981.0,NCC(O)CN.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52f80>
3232613.0,COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf52ff0>
301248.0,CCON=C1C(C)(C)C(C)(C)C(C)(C)C1(C)C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53060>
279612.0,CC(=O)Nc1cc(CN2CCCCC2)c(O)c2ncccc12,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53220>
9690007.0,O=[N+]([O-])c1cc2c(cc1/C=N/Nc1nc(Nc3ccccc3)nc(N3CCCCC3)n1)OCO2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53290>
224958.0,Cn1c(Sc2ccc(-c3cccnc3)n2C)ccc1-c1cccnc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53300>
6603913.0,O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53370>
3234898.0,N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf533e0>
3233986.0,c1csc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53450>
68186.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf534c0>
2961812.0,CCOC(=O)C1=C(C)N=C2SC(C(=O)OC)=CC(=O)N2C1c1cccc(OC)c1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53530>
3244755.0,CSc1nncc(-c2ccc(F)c(F)c2)n1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf535a0>
16758351.0,COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@@H](CO)OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53610>
767504.0,c1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccccc2)cc1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53680>
9657308.0,O=C(N/N=C/c1cccc(C(F)(F)F)c1)C1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf536f0>
5311198.0,CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53760>
3233235.0,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf537d0>
6419852.0,Cl.N=C(N)n1cc(/C=N\N=C(N)N)cn1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53840>
1788575.0,CCCC(=O)NNC(=O)Nc1ccccc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf538b0>
16758403.0,CC(=O)OC[C@@H]1O[C@H](C/C=N\O[C@@H](C)c2cc(-c3c(C)cc(C)cc3C)no2)C=C[C@@H]1OC(C)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53920>
660285.0,COc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53990>
1254644.0,O=C(NC(=S)Nc1cccc(Cl)c1N1CCCCC1)c1cccs1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53a00>
3233473.0,CN1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53a70>
4114038.0,Cc1cccc(NC(=S)N2CCC(N(C)CC3CCCO3)CC2)c1C,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53ae0>
3034162.0,NC(N)=NC(N)=Nc1ccccc1.S=c1[nH]c2ccccc2s1,0,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53b50>
23684984.0,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+],1,<rdkit.Chem.rdchem.Mol object at 0x7f514cf53bc0>
